ÈÕÆÚ,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96
2022-07-28,135.697,141.1071,134.36280000000002,129.2453,119.968,131.61139999999997,128.5797,122.9114,112.047,111.3324,113.577,107.7926,106.196,100.9514,105.5957,100.9508,99.77600000000001,107.1617,100.3164,99.4702,90.1468,97.3819,100.8399,101.9074,100.0147,87.2195,113.5339,120.89689999999999,109.0757,118.2321,120.8672,110.1915,98.8214,116.9422,116.0727,113.4743,127.5451,127.882,108.6504,113.18260000000001,94.19409999999999,100.89150000000001,106.8254,98.6502,126.4951,131.1244,133.4364,142.6785,158.1539,145.01360000000003,164.6079,146.5812,150.0276,144.5724,146.1559,133.3175,146.4015,135.8744,147.9349,143.8225,140.3733,142.4672,156.9881,151.2856,146.57799999999997,148.433,159.9001,147.8077,141.5692,141.6156,158.50910000000002,155.1543,160.09969999999998,158.65849999999998,193.1354,177.8137,171.80373333333333,188.08396666666667,176.5383,195.4298,197.252,183.80270000000002,216.7118,244.78490000000002,242.2448,250.22000000000003,281.0646,285.9418,263.3536,263.0657,263.60760000000005,249.7771,249.784,235.9026,227.9365,222.19029999999998
2022-07-29,210.9056,188.1506,188.7704,155.5138,179.3605,189.57649999999998,173.8343,163.5335,149.32440000000003,149.4172,143.55929999999998,148.4133,138.8784,129.8271,127.7841,139.66559999999998,141.2695,133.8765,134.32729999999998,123.25659999999999,122.3051,124.76350000000001,116.6216,118.54299999999999,137.7413,121.3615,128.852,144.06810000000002,146.2056,134.8642,128.7288,150.9644,130.4127,148.0531,140.0721,130.7768,131.8564,144.247,115.7726,123.38980000000001,128.1991,109.2393,122.3815,133.5675,132.00959999999998,142.51250000000002,158.5249,164.7347,190.23,184.65130000000002,224.5205,195.4803,205.2908,200.3428,201.6925,167.791,183.99280000000002,174.8933,188.7853,181.74710000000002,180.6655,187.80730000000003,191.1072,182.5269,188.4856,183.5533,183.0968,175.0231,178.3267,187.3251,168.6358,159.51649999999998,188.7936,178.4927,172.04530000000003,207.6649,216.5758,233.99020000000002,236.2999,242.5985,247.4347,243.7466,259.87489999999997,284.7469,278.2679,270.7586,277.32340000000005,295.0104,286.2867,318.4842,268.6011,273.49,277.38340000000005,256.868,245.1137,248.6881
2022-07-30,228.1014,212.61239999999998,211.7696,196.61040000000003,188.7811,194.1353,178.26639999999998,174.2066,189.86849999999998,182.6403,161.7253,145.7071,164.9408,161.2052,157.0503,153.96710000000002,162.9461,159.34140000000002,154.5417,164.616,143.4011,139.5309,135.0111,132.44240000000002,141.4949,147.8292,140.463,164.91,144.8697,161.379,161.5676,169.4871,158.2039,165.17520000000002,148.5266,139.3448,155.50060000000002,142.68560000000002,154.86409999999998,139.6268,147.5351,147.7568,164.9994,165.28449999999998,165.0783,177.382,195.1396,203.8742,207.2677,236.52,222.9045,234.8131,236.1641,254.3133,238.6411,240.181,204.93890000000002,214.2266,184.4412,214.88529999999997,206.02270000000001,191.55089999999998,203.2182,182.21470000000002,184.1122,184.9206,176.9078,168.9509,178.2966,177.6823,178.2268,192.5078,198.5066,198.1804,211.8602,204.68300000000002,222.74900000000002,235.61040000000003,239.0339,242.7113,294.3108,296.5535,306.7901999999999,304.0168,325.59700000000004,336.97999999999996,335.8287,334.704,305.4563,348.2124,320.0499,297.41839999999996,293.3109,291.5959,274.28249999999997,273.40720000000005
2022-07-31,260.91799999999995,256.79110000000003,262.11350000000004,236.0361,226.2347,229.827,205.7359,214.8887,208.2818,193.0878,189.20510000000002,184.4406,173.30280000000002,169.0189,174.89350000000002,173.8187,168.4273,169.0566,157.4918,156.5619,140.6026,161.42610000000002,141.2337,142.3457,149.0391,159.0164,150.22670000000002,151.54940000000002,140.02270000000001,149.31210000000002,154.94289999999998,144.65079999999998,165.2063,164.5862,172.9175,164.96970000000002,170.1353,184.0792,177.0328,154.8605,172.5048,179.7567,183.9327,201.33399999999997,200.3424,217.3868,214.5646,249.4271,234.87390000000002,254.8947,270.8432,263.2504,249.8231,257.6198,260.0756,272.5488,276.1212,254.7095,253.479,244.35309999999998,240.9094,263.4059,247.4994,249.87630000000001,232.8503,225.7104,231.5436,222.42,219.2351,238.4958,220.9074,208.7888,227.95569999999998,231.7147,225.5866,255.1187,306.63590000000005,290.94379999999995,287.4878,312.933,305.3674,314.1216,331.67670000000004,349.5039,364.9755,387.0323,389.20300000000003,398.8027,393.1264,428.3222,426.21229999999997,420.1494,379.49420000000003,371.8597,347.15680000000003,337.844
2022-08-01,308.6091000000001,296.2282,287.1798,271.67220000000003,260.7182,241.6694,251.7551,240.20479999999998,232.767,222.8322,223.54270000000002,219.70850000000002,218.20440000000002,215.2023,207.6857,193.5232,206.4239,184.9675,190.04270000000002,180.9301,169.8923,166.94910000000002,167.5636,164.95839999999998,170.3623,157.5376,177.5127,162.8168,167.39540000000002,160.8758,176.1369,182.6169,181.417,194.55630000000002,181.86739999999998,183.4613,187.4759,187.93089999999998,185.077,181.841,212.5308,205.29909999999998,212.8312,204.1866,210.8776,217.3575,229.7593,273.1193,266.8067,273.407,310.5,289.216,304.67019999999997,298.77540000000005,293.1722,294.5931,266.9529,275.5908,275.1706,266.9508,264.7869,267.7904,243.5773,246.16060000000002,249.3373,256.0913,250.2712,257.9215,242.56130000000002,247.9012,246.3712,227.18789999999998,261.01059999999995,256.451,279.02909999999997,293.8301,310.46689999999995,376.35179999999997,381.9596,393.3343,361.8695,411.2143,434.0433,416.8234,425.1141,471.8969,481.3862,440.07680000000005,440.32835,456.8826,410.9056,389.77419999999995,373.1954,361.9615,365.06800000000004,346.1385
2022-08-02,328.2018,317.3585,307.1296,289.92429999999996,291.6971,294.81,278.6705,266.79110000000003,258.3526000000001,260.7668,241.0434,238.5472,254.2572,255.9843,250.1381,241.13850000000002,234.5802,240.042,236.8506,216.6737,226.8126,214.01600000000002,202.7322,190.7592,192.0466,200.6373,194.3448,206.4741,213.8545,196.6278,214.3503,224.50119999999998,212.8,197.9476,204.34120000000001,205.958,193.9911,191.7112,200.95159999999998,209.772,232.9614,229.302,236.861,277.39110000000005,243.60229999999999,263.7051,272.20835,295.8522,309.172,334.0807,316.9762,329.16380000000004,324.89979999999997,317.9811,311.4705,312.971,289.1512,291.39590000000004,286.9373,289.9157,270.10229999999996,280.9663,284.53319999999997,288.314,263.8091,256.772,260.6827,273.9774,263.8086,258.29249999999996,262.84680000000003,278.21119999999996,281.178,291.4736,302.30019999999996,318.47200000000004,334.0485,363.0755,384.29130000000004,382.83009999999996,385.92990000000003,422.47029999999995,421.2688,434.4337,444.66339999999997,437.4464,436.0989,474.0561,449.2554,480.9615,491.5475,450.4401,449.8876,401.7434,405.1294,411.05219999999997
2022-08-03,371.192,341.01010000000014,335.7184,344.86839999999995,335.1026,326.11859999999996,302.6179,300.7901,274.0938,286.4651,284.3313,284.7991,267.9004,268.81419999999997,265.84749999999997,264.1087,248.9918,241.5378,243.72650000000002,219.8142,225.9144,228.94219999999999,208.2825,200.0887,219.1172,210.32229999999998,207.7606,218.1676,217.9315,219.4817,221.1714,203.59029999999998,232.1815,216.87800000000001,215.3216,204.316,206.4091,210.3544,218.3341,216.839,212.9023,219.1964,238.1576,237.94799999999998,239.8751,257.4188,269.145,294.0401,321.3733,311.9652,333.6828,337.1229,324.47320000000013,319.7904,318.1062,300.37100000000004,301.91749999999996,284.9232,296.3598,289.35630000000003,268.1423,277.3543,278.9188,280.2905,271.6444,270.00030000000004,273.7534,288.86260000000004,286.5364,264.95520000000005,281.39750000000004,289.14360000000005,293.89029999999997,290.7763,305.9676,317.6066,356.82180000000005,374.27840000000003,405.18989999999997,428.7135,424.6242,418.5026,404.9589,432.7712,448.0666,450.3521,490.66810000000004,474.9661,496.65799999999996,501.7088,532.9600999999999,496.4617,471.9619,461.00410000000005,450.70480000000003,432.4251
2022-08-04,418.60630000000003,394.9701,379.9256,372.668,362.63059999999996,356.652,361.0983,350.5146,315.4115,314.3873,325.0157,312.7266,297.3757,286.32959999999997,293.4135,294.0202,280.8762,283.7636,269.3405,251.7475,267.032,248.2879,240.5074,242.0568,245.146,249.7777,254.52370000000002,230.7547,245.5821,229.45929999999998,222.1883,250.4177,236.2604,235.8108,248.6805,219.60999999999999,218.0195,245.65009999999998,240.27980000000002,248.08079999999998,249.7297,255.37019999999998,263.07710000000003,274.9302,299.7352,307.0002,322.926,332.9614,337.2215,355.92060000000004,344.91189999999995,358.23130000000003,363.4486,320.68059999999997,319.60020000000003,313.9902,316.9274,311.65070000000003,302.9775,305.4405,307.26590000000004,299.0208,281.5009,286.45110000000005,287.41110000000003,277.6612,276.7304,284.2916,257.4104,263.0829,269.8714,282.3466,298.1459,278.1633,281.485,326.7882,335.006,319.4332,353.18030000000005,364.5379,389.1256,393.65169999999995,384.7312,415.8143,422.3655,440.86870000000005,442.4614,446.9794,465.6244,498.69924999999995,487.0141,479.13895,454.56219999999996,436.58245,419.4382,405.58
2022-08-05,393.7489,384.3242,371.2893,371.0197,373.8133,352.2358,337.15340000000003,336.5219999999999,320.5784,319.24780000000004,317.92249999999996,316.2825,301.31789999999995,303.5274,301.609,296.6852,294.2489,276.646,280.92,267.2742,273.69030000000004,264.7036,263.1636,233.6384,244.7321,236.8273,238.2879,239.42,249.15580000000003,233.34206,224.36832,225.59458,231.95084,204.94709999999998,197.0234,203.608,229.7258,227.4123,228.6843,244.73499999999999,245.3888,238.5453,250.0364,272.7716,271.9514,292.5848,287.1131999999999,310.93510000000003,317.7138,332.38989999999995,351.569,365.27750000000003,343.1192,333.16450000000003,315.0134,319.29170000000005,328.2522,310.6954,306.60920000000004,331.8672,314.7944,302.1891,298.27669999999995,290.91409999999996,286.0943,279.8894,284.7159,280.5301,283.7939,273.3594,264.9062,263.5953,271.7249,275.2188,284.4201,316.84200000000004,329.3255,342.23879999999997,356.7522,376.4802,410.4459,417.88779999999997,438.14619999999996,466.29990000000004,475.9479000000001,495.8233,503.3829,493.548,491.93350000000004,487.5557,485.54819999999995,455.9966,436.0924,421.45349999999996,420.9407,382.8087
2022-08-06,374.1388,364.983,360.61109999999996,353.0951,342.4008,330.6016,334.012,324.88460000000003,310.3121,300.685,321.5784000000001,310.8846,308.4429,303.6813,291.87649999999996,295.7029,272.2588,272.88779999999997,265.9658,257.5596,250.6858,247.0338,250.9889,256.9864,246.6918,231.02270000000001,248.0198,245.6766,237.7036,249.92260000000002,240.78590000000003,241.9305,241.1155,247.03060000000002,217.6258,245.7413,233.6068,257.2417,239.1313,258.2597,260.89570000000003,253.9099,262.6603,258.885,269.7863,302.5181,308.61199999999997,316.2938,329.4881,323.5876,356.138,359.1208,369.90819999999997,354.7216,369.96119999999996,361.097,348.0934,345.4223,353.44799999999987,344.8668,379.7377,362.2018,357.97069999999997,348.7613,313.2049,292.5093,293.2004,295.73519999999996,293.75820000000004,294.4797,301.26070000000004,311.42659999999995,332.4604,338.53880000000004,335.03400000000005,368.6614,397.1868,407.3069,436.66119999999995,435.2934,458.0859,447.1411,457.4253,452.2648000000001,447.81039999999996,463.50219999999996,440.56669999999997,425.7832,432.6425,431.02479999999997,453.329,429.7251,420.51730000000003,412.9536,395.8568,372.8749
2022-08-07,368.34659999999997,359.3881,344.43919999999997,333.00199999999995,326.7882,325.2887,302.0051,292.3305,288.1301,287.2894,258.7231000000001,261.42040000000003,264.08200000000005,265.01669999999996,241.649,255.72490000000002,251.92910000000003,246.79909999999998,257.9755,237.77939999999998,241.1574,229.0097,219.9639,217.9934,218.49269999999999,211.12269999999998,224.47039999999998,206.5683,207.4711,209.1329,226.4773,219.6109,223.3849,232.9906,216.5442,190.3007,194.2007,197.8864,196.868,196.0328,196.6486,210.6337,207.7608,225.3046,239.321,250.1512,284.6857,304.3996,297.4132,315.9266,319.4592,305.8769,305.99969999999996,310.95029999999997,305.8251,306.60290000000003,296.5571,313.0243,308.0174,297.36240000000004,308.3803,284.6174,287.11039999999997,292.2366000000001,296.3807,320.3868,298.8912,294.50820000000004,300.19129999999996,295.83410000000003,287.8295,300.0003,315.4789,313.0243,339.7932,349.1418,355.6531999999999,351.7394,385.6955,394.7572,455.14450000000005,415.1673,434.0815,437.7008,455.39639999999997,459.57640000000004,468.64300000000003,478.7206,505.8371,483.8809,483.89029999999997,454.6533,444.3214,403.0507,411.3459,396.4335
2022-08-08,376.8455,379.0627,368.82959999999997,347.65659999999997,329.2226,326.0795,329.02909999999997,308.00140000000005,291.0658,281.3719,289.8398,281.8155,269.6238,276.6627,264.5792,262.9014,277.4131,272.7675,269.7566,252.3296,248.3842,238.40589999999997,250.98770000000002,220.919,224.632,209.0268,206.8276,216.0533,207.04760000000002,208.3322,212.1468,211.0364,206.0855,203.8368,184.9578,180.49190000000002,174.7743,168.8689,163.64100000000002,167.6974,161.7303,178.6464,184.0429,208.0127,185.5667,197.43009999999998,198.94480000000001,193.3111,207.06300000000002,200.8511,197.256,207.4074,182.29930000000002,184.4954,180.5944,169.04770000000002,162.4117,157.6303,177.8383,179.22220000000002,179.8268,162.8151,158.5282,150.5779,160.54070000000002,156.097,162.8211,154.5978,151.0611,143.7068,159.7306,144.7734,159.3293,161.2183,177.84220000000002,188.4905,196.87120000000002,200.8842,240.272,213.73620000000003,212.8459,233.6017,255.6185,232.5956,224.9818,236.38819999999998,240.38320000000002,231.5908,202.82180000000002,201.5818,202.9262,202.48680000000002,191.80720000000002,167.5035,186.236,179.2787
2022-08-09,174.6629,173.91709999999998,172.9287,171.67479999999998,157.9513,160.9564,152.4362,151.83679999999998,147.049,142.7363,140.8808,138.2431,144.4517,144.6921,149.64249999999998,131.4556,123.38839999999999,119.78370000000001,114.7766,120.2063,123.4138,119.1904,107.2988,125.529,116.35719999999999,111.2423,110.3191,115.17960000000001,120.94149999999999,115.95970000000001,112.69139999999999,110.2299,108.5813,103.6901,111.8515,106.72149999999999,80.8612,89.5615,89.2317,91.5711,89.9499,98.4111,89.9211,83.8309,86.5612,94.50970000000001,87.851,98.738,96.7229,85.1618,93.1362,101.4787,97.8515,87.2685,93.6608,101.70280000000001,91.53410000000001,90.7543,87.75330000000001,88.65440000000001,92.6446,82.4745,79.7464,80.04509999999999,77.34620000000001,75.7253,74.2277,91.3562,83.2262,92.6803,96.5508,94.8028,102.28,115.0611,112.6514,142.5406,139.2385,155.67989999999998,126.6892,128.02679999999998,136.2441,150.91330000000002,152.4822,162.5241,153.3766,159.5287,151.7063,144.1351,156.50330000000002,133.1993,139.8768,126.1592,132.7556,125.63210000000001,113.4658,111.6187
2022-08-10,104.3177,108.0367,99.296,79.6217,85.2687,78.9516,86.1201,92.3494,84.63969999999999,98.82209999999999,84.51960000000001,83.8927,81.0329,77.64800000000001,77.17370000000001,68.5582,71.4331,64.5976,68.1291,77.9821,75.09639999999999,68.7799,76.80330000000001,80.75919999999999,82.1538,82.0678,94.3879,92.2796,95.1994,85.7807,91.42,89.6506,91.83970000000001,97.4207,92.8895,82.99099999999999,88.8705,75.88090000000001,70.4511,81.7914,85.3603,92.381,94.2407,92.47149999999999,85.8412,98.6187,93.2811,79.3288,107.5187,88.8914,86.70629999999998,95.1971,102.1593,81.37099999999998,89.50099999999999,94.4511,87.28110000000001,79.78150000000001,86.2911,89.80149999999999,87.011,98.1706,96.3413,97.9911,97.0313,95.5012,92.9215,93.7915,95.2916,90.2868,100.5411,95.5414,105.1518,99.56569999999999,98.43950000000001,108.8755,133.191,131.62009999999998,157.82989999999998,160.9519,161.5831,178.17329999999998,175.9174,182.42600000000002,186.53799999999998,178.455,180.5092,165.185,156.6367,155.76989999999998,148.0139,123.4729,135.23639999999997,119.6849,117.2549,101.43730000000001
2022-08-11,99.5973,110.3977,97.86439999999999,97.8964,100.8408,81.0405,92.178,83.71509999999999,71.57329999999999,79.0245,62.622,68.0625,78.32560000000001,80.7721,80.2429,85.7696,82.4246,79.2868,77.2494,64.863,72.3267,64.00120000000001,65.80430000000001,67.395,74.3073,75.03329999999998,89.3263,76.6275,89.6729,103.0225,110.6504,98.2311,97.5398,88.1508,93.37010000000001,75.61059999999999,89.40979999999999,84.82090000000001,88.5702,90.5516,89.7711,90.5812,85.33149999999999,92.8613,91.4448,91.5331,97.746,101.3956,105.448,124.1379,123.1109,135.6292,140.7849,131.55519999999999,120.9984,133.0594,125.4341,123.7275,120.3681,109.1426,121.4179,119.13719999999999,129.041,133.3498,135.4531,122.9641,138.7183,127.17150000000001,123.42729999999999,134.82489999999999,128.8499,130.4912,141.0089,130.1846,150.4803,157.5821,172.6174,182.8871,203.0985,199.7743,195.9152,229.60410000000002,211.8799,219.3032,223.15879999999999,233.5724,258.99420000000003,268.7142,261.3641,231.143,230.6577,216.7719,205.6512,173.7021,172.1525,152.7525
2022-08-12,167.50209999999998,152.2754,161.6725,142.5084,134.96910000000003,129.5514,123.3426,121.34330000000001,119.36200000000001,117.9874,110.0563,105.9704,104.2365,100.1921,115.29549999999999,103.5133,114.2057,113.66499999999999,116.73429999999999,108.038,102.491,105.2589,104.1106,119.2394,100.13090000000001,101.69770000000001,103.5955,119.2211,121.1761,117.2953,118.1434,120.9264,122.23886666666667,95.83133333333333,105.48379999999999,107.37979999999999,120.3414,104.7378,107.44149999999999,109.28605999999999,106.84062,108.44518000000001,113.01974,126.5343,141.1508,132.6082,151.5075,134.8676,153.7117,150.9444,144.5199,171.7148,171.0284,176.67770000000002,161.7613,156.33139999999997,151.2014,143.7929,149.8243,153.5731,151.871,166.0532,154.26180000000002,154.4439,152.281,147.09120000000001,144.7828,148.9191,145.22809999999998,159.5119,161.3663,157.0393,165.09300000000002,182.9947,190.77210000000002,219.4925,211.6137,229.284,240.6369,247.3141,264.5568,260.8803,271.51640000000003,249.1774,286.1143,270.9656,292.0924,292.3419,292.1662,256.2604,261.931,255.7533,227.0134,236.0747,207.5124,190.9006
2022-08-13,167.92780000000002,170.0472,158.26979999999998,151.9761,137.3247,129.54,123.9826,123.9605,122.85560000000001,116.0745,122.20679999999999,113.38119999999999,109.2417,110.59270000000001,107.1674,104.4563,91.53920000000001,102.6989,102.24849999999999,95.8956,109.22760000000001,107.8914,102.5792,104.6358,107.5142,110.4246,116.0692,113.1014,119.8535,112.56830000000001,116.31620000000001,129.3648,111.24629999999999,115.2387,97.2067,98.8566,107.2264,109.53620000000001,106.68599999999999,116.8261,105.9658,112.74589999999999,120.2461,117.5461,117.3043,122.2562,122.5239,142.65566666666666,140.37563333333335,153.4922,153.33659999999998,160.8345,140.8229,152.9471,149.3171,135.757,150.0976,149.7376,137.077475,150.45714999999998,146.168025,148.1019,147.3973,145.5975,138.5152,138.33700000000002,146.7952,139.4169,140.4959,132.487,167.3741,174.26193333333336,177.08356666666668,172.64960000000002,187.2463,196.6621,199.1625,199.0227,226.4545,210.5891,226.78009999999998,235.9547,254.15419999999997,227.1689,242.9586,237.1738,262.25730000000004,273.5652,236.7979,231.7551,219.89970000000002,216.0683,223.57059999999998,208.72220000000002,195.90550000000002,208.7964
